RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,BaseDate,2023-04-30,2023-06-30,2024-03-31
71160,10111,30510,zip,GA,GA,Alto,"Cornelia, GA",Habersham County,2023-03-31,-0.2,-0.2,2.5
60753,10112,07676,zip,NJ,NJ,Township of Washington,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,2023-03-31,0.1,-0.4,0.0
84548,10112,60514,zip,IL,IL,Clarendon Hills,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,2023-03-31,0.1,-1.0,-1.4
65750,10115,19079,zip,PA,PA,Sharon Hill,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,2023-03-31,-0.8,-1.4,-0.3
77797,10116,45764,zip,OH,OH,Nelsonville,"Athens, OH",Athens County,2023-03-31,-1.4,-3.0,-2.5
79249,10117,48509,zip,MI,MI,Burton,"Flint, MI",Genesee County,2023-03-31,-0.6,-1.7,0.5
64433,10119,16055,zip,PA,PA,Sarver,"Pittsburgh, PA",Butler County,2023-03-31,0.0,-0.8,-0.6
90396,10120,74434,zip,OK,OK,Fort Gibson,"Muskogee, OK",Muskogee County,2023-03-31,0.9,1.4,3.1
63520,10120,14428,zip,NY,NY,Churchville,"Rochester, NY",Monroe County,2023-03-31,0.5,0.6,1.7
64593,10122,16417,zip,PA,PA,Girard,"Erie, PA",Erie County,2023-03-31,0.4,0.0,0.5
92410,10123,78362,zip,TX,TX,Ingleside,"Corpus Christi, TX",San Patricio County,2023-03-31,-0.1,-0.8,-0.8
69422,10124,27573,zip,NC,NC,Roxboro,"Durham-Chapel Hill, NC",Person County,2023-03-31,-0.2,-1.3,0.7
59251,10125,03857,zip,NH,NH,Newmarket,"Boston-Cambridge-Newton, MA-NH",Rockingham County,2023-03-31,0.5,0.4,0.0
73480,10125,35476,zip,AL,AL,Northport,"Tuscaloosa, AL",Tuscaloosa County,2023-03-31,-0.9,-1.9,-0.9
91401,10127,76446,zip,TX,TX,Dublin,"Stephenville, TX",Erath County,2023-03-31,0.0,-0.9,2.5
97482,10128,93926,zip,CA,CA,Gonzales,"Salinas, CA",Monterey County,2023-03-31,0.4,0.4,0.9
91353,10129,76305,zip,TX,TX,,"Wichita Falls, TX",Wichita County,2023-03-31,0.8,0.9,2.7
59223,10130,03825,zip,NH,NH,Barrington,"Boston-Cambridge-Newton, MA-NH",Strafford County,2023-03-31,0.2,0.1,-0.3
79997,10130,49866,zip,MI,MI,Negaunee,"Marquette, MI",Marquette County,2023-03-31,-0.3,-1.0,0.5
68761,10133,25813,zip,WV,WV,Beaver,"Beckley, WV",Raleigh County,2023-03-31,0.3,-0.4,-0.4
89586,10134,72472,zip,AR,AR,Trumann,"Jonesboro, AR",Poinsett County,2023-03-31,-0.1,-1.1,-1.0
62269,10134,11797,zip,NY,NY,Woodbury,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,2023-03-31,0.1,-0.2,-0.5
86974,10136,65746,zip,MO,MO,Seymour,"Springfield, MO",Webster County,2023-03-31,0.8,0.8,4.1
58814,10137,02568,zip,MA,MA,Tisbury,"Vineyard Haven, MA",Dukes County,2023-03-31,0.0,0.4,3.8
89727,10139,72734,zip,AR,AR,Gentry,"Fayetteville-Springdale-Rogers, AR",Benton County,2023-03-31,0.8,1.2,3.9
84799,10140,61065,zip,IL,IL,Poplar Grove,"Rockford, IL",Boone County,2023-03-31,-0.1,-0.5,0.6
60231,10142,06260,zip,CT,CT,Putnam,"Worcester, MA-CT",Windham County,2023-03-31,0.3,0.1,0.2
74495,10143,37820,zip,TN,TN,New Market,"Morristown, TN",Jefferson County,2023-03-31,1.1,1.6,4.3
76949,10143,44028,zip,OH,OH,Columbia Station,"Cleveland-Elyria, OH",Lorain County,2023-03-31,0.3,-0.2,0.6
72997,10145,34103,zip,FL,FL,Naples,"Naples-Marco Island, FL",Collier County,2023-03-31,0.3,0.2,3.9
69708,10145,28090,zip,NC,NC,,"Shelby, NC",Cleveland County,2023-03-31,0.0,-0.5,4.1
67327,10147,22611,zip,VA,VA,Berryville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Clarke County,2023-03-31,0.4,0.0,-0.9
81233,10149,53128,zip,WI,WI,Bloomfield,"Whitewater, WI",Walworth County,2023-03-31,0.2,0.1,1.4
64625,10151,16511,zip,PA,PA,Erie,"Erie, PA",Erie County,2023-03-31,0.3,-0.1,0.3
86332,10153,64085,zip,MO,MO,Richmond,"Kansas City, MO-KS",Ray County,2023-03-31,1.1,1.4,3.5
60881,10154,07945,zip,NJ,NJ,Mendham,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,2023-03-31,0.2,-0.3,-0.3
95286,10155,87059,zip,NM,NM,Tijeras,"Albuquerque, NM",Bernalillo County,2023-03-31,0.4,0.6,3.1
91084,10156,75789,zip,TX,TX,Troup,"Jacksonville, TX",Cherokee County,2023-03-31,0.6,0.7,3.4
72291,10157,32903,zip,FL,FL,,"Palm Bay-Melbourne-Titusville, FL",Brevard County,2023-03-31,0.3,0.2,2.3
77017,10158,44117,zip,OH,OH,Euclid,"Cleveland-Elyria, OH",Cuyahoga County,2023-03-31,-0.4,-1.1,-0.4
61088,10160,08515,zip,NJ,NJ,Chesterfield Township,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County,2023-03-31,0.4,0.5,0.2
61621,10161,10007,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2023-03-31,1.9,2.8,2.0
60647,10162,07310,zip,NJ,NJ,Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,2023-03-31,0.2,0.3,-0.9
74621,10165,38058,zip,TN,TN,Munford,"Memphis, TN-MS-AR",Tipton County,2023-03-31,0.2,0.2,2.4
58247,10166,01077,zip,MA,MA,Southwick,"Springfield, MA",Hampden County,2023-03-31,0.3,0.0,0.0
61202,10166,08833,zip,NJ,NJ,Lebanon Borough,"New York-Newark-Jersey City, NY-NJ-PA",Hunterdon County,2023-03-31,0.2,-0.5,-0.6
418162,10168,93737,zip,CA,CA,Fresno,"Fresno, CA",Fresno County,2023-03-31,0.3,0.4,1.1
77290,10169,44683,zip,OH,OH,Uhrichsville,"New Philadelphia-Dover, OH",Tuscarawas County,2023-03-31,-1.2,-2.6,-1.1
89830,10170,72949,zip,AR,AR,Ozark,"Fort Smith, AR-OK",Franklin County,2023-03-31,0.7,0.7,1.0
67137,10170,22060,zip,VA,VA,Fort Belvoir,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,2023-03-31,0.0,-0.2,-0.3
58388,10172,01504,zip,MA,MA,Blackstone,"Worcester, MA-CT",Worcester County,2023-03-31,0.2,0.0,0.5
90700,10174,75114,zip,TX,TX,Crandall,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2023-03-31,0.0,-0.1,0.6
79478,10175,48915,zip,MI,MI,Lansing,"Lansing-East Lansing, MI",Ingham County,2023-03-31,-0.6,-2.4,-1.5
78253,10178,46767,zip,IN,IN,Ligonier,"Kendallville, IN",Noble County,2023-03-31,0.9,1.3,2.5
81993,10180,54944,zip,WI,WI,,"Appleton, WI",Outagamie County,2023-03-31,-0.3,-0.8,0.1
60338,10181,06480,zip,CT,CT,Portland,"Hartford-East Hartford-Middletown, CT",Middlesex County,2023-03-31,0.2,-0.2,-0.4
89440,10181,72202,zip,AR,AR,,"Little Rock-North Little Rock-Conway, AR",Pulaski County,2023-03-31,-0.4,-1.8,-1.4
98111,10184,95327,zip,CA,CA,Jamestown,"Sonora, CA",Tuolumne County,2023-03-31,0.5,0.2,-0.1
63526,10185,14437,zip,NY,NY,Dansville,"Rochester, NY",Livingston County,2023-03-31,0.1,0.2,0.8
77507,10185,45216,zip,OH,OH,Cincinnati,"Cincinnati, OH-KY-IN",Hamilton County,2023-03-31,-0.3,-1.6,1.6
72000,10188,32439,zip,FL,FL,Freeport,"Crestview-Fort Walton Beach-Destin, FL",Walton County,2023-03-31,0.1,0.1,2.6
84526,10189,60475,zip,IL,IL,Steger,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,2023-03-31,-1.1,-3.1,-4.3
71824,10193,32148,zip,FL,FL,Interlachen,"Palatka, FL",Putnam County,2023-03-31,-0.4,-0.8,4.2
90561,10194,74857,zip,OK,OK,Newalla,"Oklahoma City, OK",Cleveland County,2023-03-31,0.3,-0.2,1.0
67605,10194,23230,zip,VA,VA,Henrico,"Richmond, VA",Henrico County,2023-03-31,0.3,0.1,1.8
79200,10196,48429,zip,MI,MI,Durand,"Lansing-East Lansing, MI",Shiawassee County,2023-03-31,0.0,-1.2,-0.5
96834,10200,92359,zip,CA,CA,Mentone,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,2023-03-31,-0.8,-1.7,0.2
62912,10200,13037,zip,NY,NY,Chittenango,"Syracuse, NY",Madison County,2023-03-31,0.1,0.1,0.9
73566,10200,35652,zip,AL,AL,Rogersville,"Florence-Muscle Shoals, AL",Lauderdale County,2023-03-31,1.0,1.4,3.2
64059,10203,15367,zip,PA,PA,Venetia,"Pittsburgh, PA",Washington County,2023-03-31,0.5,0.6,0.2
91915,10204,77418,zip,TX,TX,Bellville,"Houston-The Woodlands-Sugar Land, TX",Austin County,2023-03-31,0.6,0.3,0.8
63891,10206,15085,zip,PA,PA,Trafford,"Pittsburgh, PA",Westmoreland County,2023-03-31,-0.2,-1.2,-1.7
70157,10208,28713,zip,NC,NC,Bryson City,"Cullowhee, NC",Swain County,2023-03-31,1.0,1.7,4.6
73100,10210,34434,zip,FL,FL,Dunnellon,"Homosassa Springs, FL",Citrus County,2023-03-31,-0.3,-0.4,2.3
79523,10211,49031,zip,MI,MI,Cassopolis,"South Bend-Mishawaka, IN-MI",Cass County,2023-03-31,0.1,-0.7,0.9
90097,10212,73601,zip,OK,OK,Clinton,"Weatherford, OK",Custer County,2023-03-31,-1.3,-2.1,-1.4
60725,10216,07626,zip,NJ,NJ,Cresskill,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,2023-03-31,0.3,-0.4,-0.3
64437,10218,16059,zip,PA,PA,Valencia,"Pittsburgh, PA",Butler County,2023-03-31,0.1,-0.5,-0.7
66655,10218,20833,zip,MD,MD,Brookeville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,2023-03-31,0.5,0.3,-0.1
74464,10220,37757,zip,TN,TN,Jacksboro,"Knoxville, TN",Campbell County,2023-03-31,0.3,0.6,3.2
95926,10221,89451,zip,NV,NV,Incline Village,"Reno, NV",Washoe County,2023-03-31,-1.2,-2.7,-2.1
69720,10222,28107,zip,NC,NC,,"Charlotte-Concord-Gastonia, NC-SC",Cabarrus County,2023-03-31,-0.1,-0.3,2.2
59100,10223,03281,zip,NH,NH,Weare,"Manchester-Nashua, NH",Hillsborough County,2023-03-31,0.2,0.3,1.5
78139,10224,46406,zip,IN,IN,Gary,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,2023-03-31,-0.7,-1.6,-1.7
73650,10226,35956,zip,AL,AL,Boaz,"Gadsden, AL",Etowah County,2023-03-31,0.4,0.2,1.5
67652,10227,23314,zip,VA,VA,Carrollton,"Virginia Beach-Norfolk-Newport News, VA-NC",Isle of Wight County,2023-03-31,-0.6,-1.0,-1.2
81362,10229,53536,zip,WI,WI,Evansville,"Janesville-Beloit, WI",Rock County,2023-03-31,0.6,0.9,1.9
65211,10230,17842,zip,PA,PA,Middleburg,"Selinsgrove, PA",Snyder County,2023-03-31,1.2,0.5,0.0
60956,10231,08066,zip,NJ,NJ,West Deptford Township,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Gloucester County,2023-03-31,0.7,0.4,0.3
69399,10231,27542,zip,NC,NC,Kenly,"Raleigh-Cary, NC",Johnston County,2023-03-31,0.0,-0.9,1.0
99015,10234,97009,zip,OR,OR,Boring,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,2023-03-31,0.0,-0.4,-1.0
80207,10235,50201,zip,IA,IA,Nevada,"Ames, IA",Story County,2023-03-31,0.4,0.0,0.1
80220,10235,50220,zip,IA,IA,Perry,"Des Moines-West Des Moines, IA",Dallas County,2023-03-31,-0.1,-1.1,0.2
60498,10238,06901,zip,CT,CT,Stamford,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,2023-03-31,0.7,0.6,0.2
93601,10239,80925,zip,CO,CO,Colorado Springs,"Colorado Springs, CO",El Paso County,2023-03-31,0.0,0.0,0.4
60716,10239,07603,zip,NJ,NJ,Bogota,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,2023-03-31,0.0,-0.2,-0.5
69625,10241,27948,zip,NC,NC,,"Kill Devil Hills, NC",Dare County,2023-03-31,0.3,0.6,3.4
76755,10243,43566,zip,OH,OH,Waterville,"Toledo, OH",Lucas County,2023-03-31,-0.1,-0.5,-0.5
89426,10244,72173,zip,AR,AR,Vilonia,"Little Rock-North Little Rock-Conway, AR",Faulkner County,2023-03-31,0.3,0.3,0.0
78397,10244,47001,zip,IN,IN,Aurora,"Cincinnati, OH-KY-IN",Dearborn County,2023-03-31,1.4,1.8,2.9
399574,10246,33473,zip,FL,FL,Boynton Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,2023-03-31,0.3,0.4,2.4
78371,10247,46962,zip,IN,IN,North Manchester,"Wabash, IN",Wabash County,2023-03-31,0.4,0.3,1.3
73597,10249,35759,zip,AL,AL,Meridianville,"Huntsville, AL",Madison County,2023-03-31,0.2,0.4,3.0
70918,10251,30145,zip,GA,GA,Kingston,"Atlanta-Sandy Springs-Alpharetta, GA",Bartow County,2023-03-31,0.0,-0.2,2.1
90715,10252,75135,zip,TX,TX,Caddo Mills,"Dallas-Fort Worth-Arlington, TX",Hunt County,2023-03-31,0.0,-0.4,0.1
87021,10253,65809,zip,MO,MO,Springfield,"Springfield, MO",Greene County,2023-03-31,0.2,0.3,2.8
76432,10254,42743,zip,KY,KY,Greensburg,"Campbellsville, KY",Green County,2023-03-31,-0.2,0.2,2.2
76572,10254,43203,zip,OH,OH,Columbus,"Columbus, OH",Franklin County,2023-03-31,0.3,-1.4,1.1
96087,10256,90211,zip,CA,CA,Beverly Hills,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-03-31,-0.9,-2.3,0.4
72239,10257,32814,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,2023-03-31,0.1,0.0,1.4
60268,10259,06371,zip,CT,CT,Old Lyme,"Norwich-New London, CT",New London County,2023-03-31,0.6,0.3,1.4
61026,10259,08244,zip,NJ,NJ,Somers Point,"Atlantic City-Hammonton, NJ",Atlantic County,2023-03-31,0.4,0.3,2.9
61836,10262,10523,zip,NY,NY,Elmsford,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,2023-03-31,0.0,-0.5,-0.5
87134,10264,66218,zip,KS,KS,Shawnee,"Kansas City, MO-KS",Johnson County,2023-03-31,0.2,0.6,1.5
92942,10265,79382,zip,TX,TX,Wolfforth,"Lubbock, TX",Lubbock County,2023-03-31,1.3,2.0,0.8
58419,10266,01543,zip,MA,MA,Rutland,"Worcester, MA-CT",Worcester County,2023-03-31,0.1,-0.2,0.5
60744,10267,07656,zip,NJ,NJ,Park Ridge,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,2023-03-31,0.1,-0.6,-0.3
85649,10267,62712,zip,IL,IL,Springfield,"Springfield, IL",Sangamon County,2023-03-31,0.0,-0.7,-1.2
61972,10269,10994,zip,NY,NY,West Nyack,"New York-Newark-Jersey City, NY-NJ-PA",Rockland County,2023-03-31,0.3,0.0,-0.3
98395,10270,95713,zip,CA,CA,Colfax,"Sacramento-Roseville-Folsom, CA",Placer County,2023-03-31,-0.3,-1.4,-1.4
87030,10272,66007,zip,KS,KS,Basehor,"Kansas City, MO-KS",Leavenworth County,2023-03-31,0.4,0.8,1.5
88794,10272,70774,zip,LA,LA,Saint Amant,"Baton Rouge, LA",Ascension Parish,2023-03-31,-0.4,-1.6,-2.9
67829,10274,23842,zip,VA,VA,Disputanta,"Richmond, VA",Prince George County,2023-03-31,0.3,0.5,1.8
60836,10275,07849,zip,NJ,NJ,Lake Hopatcong,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,2023-03-31,0.0,-0.5,-0.8
82554,10275,56011,zip,MN,MN,Belle Plaine,"Minneapolis-St. Paul-Bloomington, MN-WI",Scott County,2023-03-31,0.1,-0.1,-0.6
58396,10277,01516,zip,MA,MA,Douglas,"Worcester, MA-CT",Worcester County,2023-03-31,0.2,-0.1,0.7
75152,10278,39111,zip,MS,MS,Magee,"Jackson, MS",Simpson County,2023-03-31,-0.7,-1.7,-2.3
77948,10279,46069,zip,IN,IN,Sheridan,"Indianapolis-Carmel-Anderson, IN",Hamilton County,2023-03-31,1.2,1.5,3.9
73361,10282,35179,zip,AL,AL,Vinemont,"Cullman, AL",Cullman County,2023-03-31,0.5,0.5,2.1
76763,10283,43604,zip,OH,OH,Toledo,"Toledo, OH",Lucas County,2023-03-31,0.1,-0.7,0.3
87227,10284,66547,zip,KS,KS,Wamego,"Manhattan, KS",Pottawatomie County,2023-03-31,0.9,0.9,1.3
61900,10285,10706,zip,NY,NY,Hastings on Hudson,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,2023-03-31,0.4,0.0,0.2
68647,10288,25541,zip,WV,WV,Milton,"Huntington-Ashland, WV-KY-OH",Cabell County,2023-03-31,0.3,0.0,-0.1
81724,10289,54487,zip,WI,WI,Tomahawk,"Wausau-Weston, WI",Lincoln County,2023-03-31,-0.4,-1.0,-0.8
74886,10290,38574,zip,TN,TN,Monterey,"Cookeville, TN",Putnam County,2023-03-31,0.5,0.4,3.8
97130,10292,93108,zip,CA,CA,Montecito,"Santa Maria-Santa Barbara, CA",Santa Barbara County,2023-03-31,0.4,0.5,3.0
95280,10293,87048,zip,NM,NM,Corrales,"Albuquerque, NM",Sandoval County,2023-03-31,0.1,0.2,2.5
70952,10294,30187,zip,GA,GA,Winston,"Atlanta-Sandy Springs-Alpharetta, GA",Douglas County,2023-03-31,-0.1,-0.4,1.9
68205,10297,24550,zip,VA,VA,Evington,"Lynchburg, VA",Campbell County,2023-03-31,0.4,0.3,1.6
78023,10298,46204,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,2023-03-31,-0.5,-0.9,0.7
58860,10299,02673,zip,MA,MA,Yarmouth,"Barnstable Town, MA",Barnstable County,2023-03-31,0.0,-0.1,1.2
73734,10299,36079,zip,AL,AL,,"Troy, AL",Pike County,2023-03-31,0.3,0.0,-1.3
93264,10301,80135,zip,CO,CO,Sedalia,"Denver-Aurora-Lakewood, CO",Douglas County,2023-03-31,0.0,-1.0,-1.0
97865,10302,94920,zip,CA,CA,Tiburon,"San Francisco-Oakland-Berkeley, CA",Marin County,2023-03-31,0.3,-0.6,-0.7
69937,10303,28422,zip,NC,NC,Bolivia,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Brunswick County,2023-03-31,-0.1,0.2,3.3
78140,10303,46407,zip,IN,IN,Gary,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,2023-03-31,-2.0,-2.9,-2.3
74586,10305,38011,zip,TN,TN,Brighton,"Memphis, TN-MS-AR",Tipton County,2023-03-31,0.2,0.0,2.4
87491,10306,67152,zip,KS,KS,Wellington,"Wichita, KS",Sumner County,2023-03-31,-3.3,-5.8,-2.2
63027,10306,13224,zip,NY,NY,Syracuse,"Syracuse, NY",Onondaga County,2023-03-31,0.2,-0.1,1.0
78815,10309,47882,zip,IN,IN,Sullivan,"Terre Haute, IN",Sullivan County,2023-03-31,0.7,1.0,2.1
84500,10310,60449,zip,IL,IL,Monee,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,2023-03-31,0.0,-0.3,-1.7
96748,10312,92241,zip,CA,CA,Desert Hot Springs,"Riverside-San Bernardino-Ontario, CA",Riverside County,2023-03-31,-0.4,-1.5,0.3
62150,10314,11557,zip,NY,NY,Hewlett,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,2023-03-31,0.3,0.2,-0.2
65560,10315,18651,zip,PA,PA,Plymouth,"Scranton--Wilkes-Barre, PA",Luzerne County,2023-03-31,0.5,0.2,0.5
75015,10316,38824,zip,MS,MS,Baldwyn,"Tupelo, MS",Prentiss County,2023-03-31,-0.2,-0.9,-1.6
73831,10317,36322,zip,AL,AL,Daleville,"Ozark, AL",Dale County,2023-03-31,0.0,-0.5,0.5
82830,10318,56378,zip,MN,MN,Sauk Centre,"St. Cloud, MN",Stearns County,2023-03-31,0.6,0.3,0.5
72022,10319,32466,zip,FL,FL,Youngstown,"Panama City, FL",Bay County,2023-03-31,0.0,-0.8,2.6
87045,10320,66025,zip,KS,KS,Eudora,"Lawrence, KS",Douglas County,2023-03-31,0.4,0.5,0.1
80632,10320,51105,zip,IA,IA,Sioux City,"Sioux City, IA-NE-SD",Woodbury County,2023-03-31,0.4,0.1,1.6
91460,10322,76539,zip,TX,TX,Copperas Cove,"Killeen-Temple, TX",Lampasas County,2023-03-31,0.0,-0.2,3.3
87867,10323,68117,zip,NE,NE,Omaha,"Omaha-Council Bluffs, NE-IA",Douglas County,2023-03-31,0.3,0.0,1.1
99657,10324,98247,zip,WA,WA,,"Bellingham, WA",Whatcom County,2023-03-31,-0.4,-0.8,0.2
95211,10325,86440,zip,AZ,AZ,Mohave Valley,"Lake Havasu City-Kingman, AZ",Mohave County,2023-03-31,-1.0,-1.7,1.9
98108,10328,95324,zip,CA,CA,Hilmar,"Merced, CA",Merced County,2023-03-31,-0.4,-1.0,0.3
62195,10328,11713,zip,NY,NY,Bellport,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,2023-03-31,0.6,0.7,-0.6
77310,10331,44710,zip,OH,OH,Canton,"Canton-Massillon, OH",Stark County,2023-03-31,-0.8,-2.1,-0.9
91064,10333,75758,zip,TX,TX,Chandler,"Athens, TX",Henderson County,2023-03-31,0.5,0.5,2.4
92750,10334,78957,zip,TX,TX,Smithville,"Austin-Round Rock-Georgetown, TX",Bastrop County,2023-03-31,-0.6,-1.6,-0.9
67400,10335,22812,zip,VA,VA,Bridgewater,"Harrisonburg, VA",Rockingham County,2023-03-31,0.8,0.8,1.5
74807,10335,38382,zip,TN,TN,Trenton,"Jackson, TN",Gibson County,2023-03-31,0.7,0.7,2.3
58852,10337,02664,zip,MA,MA,Yarmouth,"Barnstable Town, MA",Barnstable County,2023-03-31,0.2,0.2,1.5
72118,10337,32626,zip,FL,FL,Chiefland,"Gainesville, FL",Levy County,2023-03-31,0.4,0.0,1.3
90626,10339,75021,zip,TX,TX,Denison,"Sherman-Denison, TX",Grayson County,2023-03-31,0.1,-0.8,1.6
94425,10340,84060,zip,UT,UT,Park City,"Heber, UT",Summit County,2023-03-31,-0.4,-0.5,5.3
85914,10341,63088,zip,MO,MO,Valley Park,"St. Louis, MO-IL",Saint Louis County,2023-03-31,0.2,-0.1,0.3
58564,10342,01952,zip,MA,MA,Salisbury,"Boston-Cambridge-Newton, MA-NH",Essex County,2023-03-31,-0.1,-0.5,-0.6
91561,10345,76711,zip,TX,TX,Waco,"Waco, TX",McLennan County,2023-03-31,0.3,0.4,3.4
74398,10346,37641,zip,TN,TN,Chuckey,"Greeneville, TN",Greene County,2023-03-31,1.8,2.3,6.5
77307,10347,44707,zip,OH,OH,Canton,"Canton-Massillon, OH",Stark County,2023-03-31,-1.4,-2.9,-0.9
73963,10348,36604,zip,AL,AL,Mobile,"Mobile, AL",Mobile County,2023-03-31,0.0,-0.7,1.7
63554,10349,14482,zip,NY,NY,Le Roy,"Batavia, NY",Genesee County,2023-03-31,-0.2,-0.4,0.2
93481,10350,80615,zip,CO,CO,Eaton,"Greeley, CO",Weld County,2023-03-31,0.6,0.6,1.0
71380,10352,31027,zip,GA,GA,East Dublin,"Dublin, GA",Laurens County,2023-03-31,0.4,-0.3,0.9
62152,10353,11559,zip,NY,NY,Lawrence,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,2023-03-31,1.1,1.2,0.8
63355,10353,14006,zip,NY,NY,Angola,"Buffalo-Cheektowaga, NY",Erie County,2023-03-31,0.1,0.0,0.6
60496,10355,06896,zip,CT,CT,Redding,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,2023-03-31,0.4,0.3,0.9
88827,10356,70818,zip,LA,LA,Baton Rouge,"Baton Rouge, LA",East Baton Rouge Parish,2023-03-31,0.3,-0.2,-1.4
59096,10357,03276,zip,NH,NH,Northfield,"Concord, NH",Merrimack County,2023-03-31,0.4,0.6,2.7
62245,10358,11771,zip,NY,NY,Oyster Bay,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,2023-03-31,0.0,-0.4,-0.5
82464,10360,55805,zip,MN,MN,Duluth,"Duluth, MN-WI",Saint Louis County,2023-03-31,-0.1,-0.5,0.7
88672,10361,70555,zip,LA,LA,Maurice,"Lafayette, LA",Vermilion Parish,2023-03-31,0.2,-0.3,-2.7
92585,10362,78652,zip,TX,TX,San Leanna,"Austin-Round Rock-Georgetown, TX",Travis County,2023-03-31,-0.7,-1.9,-0.1
90738,10364,75161,zip,TX,TX,Terrell,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2023-03-31,-0.4,-1.4,-0.6
59063,10364,03235,zip,NH,NH,Franklin,"Concord, NH",Merrimack County,2023-03-31,0.3,0.0,2.1
91484,10367,76571,zip,TX,TX,Salado,"Killeen-Temple, TX",Bell County,2023-03-31,0.1,0.1,2.9
99325,10369,97487,zip,OR,OR,Veneta,"Eugene-Springfield, OR",Lane County,2023-03-31,0.1,0.0,0.7
81144,10370,53014,zip,WI,WI,Chilton,"Appleton, WI",Calumet County,2023-03-31,1.0,0.9,1.4
77348,10371,44839,zip,OH,OH,Huron,"Sandusky, OH",Erie County,2023-03-31,0.2,0.0,1.1
82237,10372,55386,zip,MN,MN,Victoria,"Minneapolis-St. Paul-Bloomington, MN-WI",Carver County,2023-03-31,0.3,0.6,-0.5
82091,10373,55079,zip,MN,MN,Stacy,"Minneapolis-St. Paul-Bloomington, MN-WI",Chisago County,2023-03-31,0.2,-0.2,-1.0
93311,10374,80235,zip,CO,CO,Lakewood,"Denver-Aurora-Lakewood, CO",Jefferson County,2023-03-31,-0.1,-0.7,-0.7
79223,10374,48457,zip,MI,MI,Montrose,"Flint, MI",Genesee County,2023-03-31,0.0,-0.3,1.8
71247,10376,30633,zip,GA,GA,,"Athens-Clarke County, GA",Madison County,2023-03-31,0.6,0.6,3.1
65361,10377,18088,zip,PA,PA,Walnutport,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2023-03-31,0.2,0.0,1.4
67050,10379,21795,zip,MD,MD,Williamsport,"Hagerstown-Martinsburg, MD-WV",Washington County,2023-03-31,0.2,-0.2,0.8
65576,10380,18708,zip,PA,PA,Shavertown,"Scranton--Wilkes-Barre, PA",Luzerne County,2023-03-31,0.3,0.0,1.1
71746,10382,32040,zip,FL,FL,Glen Saint Mary,"Jacksonville, FL",Baker County,2023-03-31,0.6,0.0,2.7
61874,10383,10579,zip,NY,NY,Putnam Valley,"New York-Newark-Jersey City, NY-NJ-PA",Putnam County,2023-03-31,0.3,-0.1,-0.2
71466,10385,31201,zip,GA,GA,Macon,"Macon-Bibb County, GA",Bibb County,2023-03-31,-0.4,-1.6,3.1
86008,10387,63348,zip,MO,MO,Wentzville,"St. Louis, MO-IL",Saint Charles County,2023-03-31,0.7,0.9,1.0
100066,10388,99022,zip,WA,WA,Medical Lake,"Spokane-Spokane Valley, WA",Spokane County,2023-03-31,0.1,0.3,2.8
93831,10391,81637,zip,CO,CO,Gypsum,"Edwards, CO",Eagle County,2023-03-31,0.4,0.5,5.1
